Gene	SimesP
FABP5P9	0.0313098020068276
AKAP13-AS1	0.0383650502465263
RNU6-1280P	0.0356680094433747
LINC02883	0.0277358973832222
KLHL25	0.027673004191877
MIR1276	0.0263662234383717
RNU6-231P	0.0280586499428618
MIR548AP	0.0284513074347735
LINC01584	0.00686368637851749
AGBL1	0.0109655560952029
RNA5SP400	0.0153148149919675
AGBL1-AS1	0.042309202717871
RNU6-185P	0.0349421725744388
LINC00052	0.0421116641481511
NTRK3	0.0497941871923268
MED28P6	0.0449456378010385
NTRK3-AS1	0.0257683622300785
MRPL46	0.00576308568714852
MRPS11	0.00576308568714852
DET1	0.0104995838292941
LINC01586	0.0276699469325143
MIR1179	0.0276699469325143
MIR7-2	0.0267476153680972
MIR3529	0.0267476153680972
AEN	0.0276699469325143
ISG20	0.0332039363190172
ACAN	0.0319188030283663
HAPLN3	0.0302388660268733
MFGE8	0.0251990550223944
KRT18P47	0.0452057245040307
CARMAL	0.0228554125456102
ABHD2	0.0219288417667341
RNU7-195P	0.0203845571352739
HMGB1P8	0.0148251324620174
RLBP1	0.0209163162356929
FANCI	0.0104222892185383
POLG	0.00972746993730241
MIR6766	0.00764301209359475
POLGARF	0.0079904217342127
POLG-DT	0.0079904217342127
MIR9-3HG	0.0170230723902792
MIR9-3	0.00972746993730241
RHCG	0.00946336332346884
LINC00928	0.0355976434847725
TICRR	0.0434883644133096
KIF7	0.0431155437848325
PLIN1	0.0434883644133096
PEX11A	0.0434883644133096
RPL36AP43	0.0434883644133096
WDR93	0.0158765041268155
RNU6-132P	0.0404182410882643
MESP1	0.0111135528887709
MRPL15P1	0.010890348044774
MESP2	0.0193606187462648
ANPEP	0.0181505800746233
AP3S2	0.0193606187462648
ARPIN-AP3S2	0.0326710441343219
MIR5094	0.0193630468731567
MIR5009	0.0406356556038442
RNU6-1111P	0.0406356556038442
ARPIN	0.0373491180606974
RNU7-111P	0.0406356556038442
ZNF710	0.0320517989429244
MIR3174	0.0320517989429244
SEMA4B	0.00701178266933783
RN7SL346P	0.00701178266933783
RPS12P26	0.00701178266933783
CIB1	0.0210353480080135
GDPGP1	0.0449598179840823
TTLL13	0.0484381573726981
NGRN	0.0484381573726981
PERPP2	0.0484381573726981
GOLGA2P8	0.0484381573726981
RN7SL736P	0.0484381573726981
GABARAPL3	0.0400074000494686
ZNF774	0.0270429479658789
NDUFA3P4	0.0237768683454621
IQGAP1	0.0496960948614579
CRTC3	0.0496960948614579
CRTC3-AS1	0.0276853966230212
HSPE1P3	0.025595764233095
LINC01585	0.025595764233095
BLM	0.0236992727190062
RN7SL363P	0.0481647131789795
FURIN	0.0481647131789795
FES	0.0484849208337162
MAN2A2	0.0484849208337162
HDDC3	0.0484849208337162
UNC45A	0.0496557970463254
RCCD1-AS1	0.0496557970463254
RCCD1	0.0496557970463254
PRC1	0.0496557970463254
PRC1-AS1	0.0496557970463254
VPS33B-DT	0.0490599194421543
VPS33B	0.0495658709674546
SV2B	0.0037008963481147
CRAT37	0.0175384020298565
THRAP3P2	0.0068639773092843
SLCO3A1	0.0276850900788553
DUXAP6	0.0347877876146539
NPM1P5	0.0347877876146539
ST8SIA2	0.0108025849924885
ENO1P2	0.00883847863021784
C15orf32	0.00811412121924547
LINC00930	0.0114784163523775
FAM174B	0.00526975225824301
HMGN1P38	0.00211532308957642
RPL31P6	0.0021524340209725
H2AZ2P1	0.00256065426632935
FTLP20	0.0462084324953661
ASB9P1	0.0228998946772243
CHASERR	0.0228998946772243
CHD2	0.0387399860296185
MIR3175	0.0314478036386905
RGMA	0.0434235713321086
YBX2P2	0.0425628507729561
SEPHS1P2	0.0323018514349499
LINC01579	0.0495775540821691
LINC02207	0.042511047055395
LINC01581	0.0489592765104715
H3P40	0.0492116610120498
MCTP2	0.0499302369491784
LINC02852	0.0461552274161663
LETR1	0.0458148954110605
LINC00924	0.0304844498916772
RNU2-3P	0.0338005409004706
NR2F2-AS1	0.0208733577065613
LINC02157	0.0125240146239368
NR2F2	0.046904391706764
MIR1469	0.046904391706764
SCDAL	0.046904391706764
TUBAP12	0.0450000606340924
PGAM1P12	0.0411914837856008
FAM149B1P1	0.0452275045696559
SPATA8-AS1	0.0452275045696559
SPATA8	0.0469896151373048
RN7SKP181	0.0332905903787153
LINC02253	0.0318654344722699
LINC00923	0.0489643445341889
RN7SL677P	0.0326035030768743
RNA5SP401	0.0291874092315314
ARRDC4	0.00445562725001899
LINC02251	0.0066787732653699
LINC01582	0.00608245422381901
RNU6-1186P	0.00699681008753037
LINC02351	0.0499281907950604
FAM169BP	0.0185314216027872
IRAIN	0.00664276281661929
IGF1R	0.0169636008855473
MIR4714	0.0477273911127144
SYNM-AS1	0.043943684989551
PGPEP1L	0.0456711633595257
LUNAR1	0.0309247505613124
SYNM	0.0416280500280148
SYNM-AS2	0.0416280500280148
TTC23	0.0457873372962838
TTC23-AS1	0.0416280500280148
LRRC28	0.047161438523005
HSP90B2P	0.047161438523005
HNRNPA1P62	0.0437268187048002
LINC02244	0.0459309435034922
LINC03080	0.0459309435034922
RPL7P5	0.0481461437035693
MEF2A	0.0262565762821358
LYSMD4	0.0293950546164827
RN7SL484P	0.0485542619403142
DNM1P46	0.0485542619403142
DDX11L16	0.0040401297615683
DDX11L10	0.00390545876951603
WASH4P	0.00417480075362058
MIR6859-4	0.00417480075362058
WASIR2	0.00558725755820887
IL9RP3	0.00726343482567152
POLR3K	0.00756607794340784
SNRNP25	0.00807048313963503
RHBDF1	0.00897841249284397
MPG	0.00928105561058028
NPRL3	0.00256695448760449
HBZ	0.000733415567886999
HBM	0.000654835328470534
HBZP1	0.000445288023359963
HBAP1	0.000392901197082321
HBA2	0.000392901197082321
HBA1	0.000340514370804678
HBQ1	0.000261934131388214
LUC7L	0.000157160478832928
C4orf46P1	0.000130967065694107
FAM234A	0.013720713688419
RGS11	0.0136861806289834
ARHGDIG	0.00945725195611203
PDIA2	0.00945725195611203
AXIN1	0.0152355219897426
MRPL28	0.0158782115029576
PGAP6	0.0158782115029576
NME4	0.0154142377902088
DECR2	0.016084422041957
RAB11FIP3	0.0154142377902088
CAPN15	0.0165442557948787
MIR5587	0.0246282411128551
MIR3176	0.0172060260266739
PRR35	0.0159850023249009
PIGQ	0.0176501067337448
NHLRC4	0.0154337953481802
RAB40C	0.0187299017140253
WFIKKN1	0.0187299017140253
METTL26	0.017968945680324
MCRIP2	0.017968945680324
WDR90	0.0163819447797825
RHOT2	0.0273900136634881
RHBDL1	0.0354454301344306
STUB1-DT	0.0384388964608308
STUB1	0.0395371506454259
JMJD8	0.0349364981952195
WDR24	0.0279491985561756
FBXL16	0.00840342618399714
METRN	0.00525214136499822
ANTKMT	0.00525214136499822
CCDC78	0.00525214136499822
HAGHL	0.00525214136499822
CIAO3	0.00525214136499822
MSLN	0.0189077089139936
MSLNL	0.0252102785519914
MIR662	0.0189077089139936
RPUSD1	0.0252102785519914
CHTF18	0.0325632764629889
GNG13	0.0325632764629889
LMF1	0.0380682398525225
LMF1-AS1	0.025357878864852
CEROX1	0.0286106615141614
SOX8	0.0301571837581701
SSTR5	0.0331986617565559
SSTR5-AS1	0.0331986617565559
C1QTNF8	0.0304029849770564
CACNA1H	0.0425643683118969
LNCPTCTS	0.0321236998282615
TPSG1	0.0425325581875476
TPSB2	0.0291766620614676
TPSAB1	0.0138982855474891
TPSD1	0.00924235988908025
PRSS29P	0.00821543101251578
UBE2I-AS1	0.00426090810265998
TPSP2	0.00493923686379997
UBE2I	0.00516990183122744
RPS20P2	0.00487163826404125
BAIAP3	0.00470338702101313
TSR3	0.00474510220523498
GNPTG	0.00515182525139798
UNKL	0.00860452071970543
UNKL-AS1	0.0280884808397262
UQCC4	0.0316452599776706
PERCC1	0.0328419294726245
CCDC154	0.0386926207102555
CLCN7	0.0363699114905118
RPS3AP2	0.0362082674394429
PTX4	0.0389632443098353
TELO2	0.0429326599639108
IFT140	0.044388208256327
TMEM204	0.0465964005631846
CRAMP1	0.0441379957171841
JPT2	0.0402154069951932
MAPK8IP3	0.0399061879922758
MAPK8IP3-AS1	0.0409601367543635
MIR3177	0.035930056049232
NME3	0.0365425252342841
MRPS34	0.0357880400174169
EME2	0.0357880400174169
SPSB3	0.0357880400174169
NUBP2	0.0357880400174169
IGFALS	0.0377393361555911
HAGH	0.0377393361555911
FAHD1	0.041380160327888
MEIOB	0.0274986833630568
LINC02124	0.0224063345921204
LINC00254	0.0213878648379331
HS3ST6	0.0407280443972975
MSRB1	0.0449902816016659
RPL3L	0.0451667140785351
NDUFB10	0.0451667140785351
RPS2	0.0451667140785351
SNORA10	0.0451667140785351
SNORA64	0.0451667140785351
SNHG9	0.0451667140785351
SNORA78	0.0451667140785351
RNF151	0.0451667140785351
TBL3	0.0451667140785351
NOXO1	0.0451667140785351
GFER	0.0461639411217093
SYNGR3	0.0466262918417264
ZNF598	0.0476896984977658
NPW	0.040751083511511
RN7SL219P	0.0343167019044303
NHERF2	0.0182307478867286
NTHL1	0.0139411601486748
TSC2	0.0107239693451345
PKD1	0.0428549905024671
MIR1225	0.0290959631200769
PKD1-AS1	0.0290959631200769
MIR6511B1	0.0290959631200769
MIR4516	0.0428549905024671
MIR3180-5	0.0428549905024671
RAB26	0.0455712854149892
SNHG19	0.0455712854149892
SNORD60	0.0455712854149892
TRAF7	0.0468563255678083
CASKIN1	0.0468563255678083
MLST8	0.0468563255678083
BRICD5	0.0468563255678083
PGP	0.0468563255678083
E4F1	0.0468563255678083
DNASE1L2	0.0468563255678083
ECI1	0.048573214897245
ECI1-AS1	0.0468563255678083
RNPS1	0.048573214897245
MIR3677HG	0.048573214897245
MIR3677	0.048573214897245
MIR940	0.048573214897245
MIR4717	0.048573214897245
ABCA3	0.048573214897245
ABCA17P	0.0376403742594684
CCNF	0.0337549494652279
MIR6767	0.0315956913301813
TEDC2	0.0315956913301813
MIR6768	0.0315956913301813
TEDC2-AS1	0.0315956913301813
NTN3	0.0315956913301813
TBC1D24	0.0315956913301813
ATP6V0C	0.0196031050331976
AMDHD2	0.0196031050331976
CEMP1	0.0196031050331976
MIR3178	0.0196031050331976
PDPK1	0.031467029532564
ERVK13-1	0.0304227433269901
PDPK2P	0.0304227433269901
KCTD5	0.0145278012308351
PRSS27	0.0129136010940756
SRRM2-AS1	0.0119912010159274
SRRM2	0.0129136010940756
ELOB	0.0129136010940756
PRSS33	0.0156808013285204
SNORA3C	0.0129136010940756
PRSS41	0.0129136010940756
PRSS21	0.0428128196559346
EIF1P4	0.0428128196559346
ZG16B	0.0428128196559346
PRSS30P	0.0428128196559346
PRSS22	0.0428128196559346
FLYWCH2	0.0358497467960842
FLYWCH1	0.0358497467960842
RPL23AP86	0.0358497467960842
FLYWCH1-AS1	0.0358497467960842
KREMEN2	0.034613548630702
PKMYT1	0.0321411522999376
PAQR4	0.0347680734013748
GREP1	0.0333289864412906
CLDN9	0.0344645501605616
CLDN6	0.0344645501605616
TNFRSF12A	0.0344645501605616
THOC6	0.0344645501605616
HCFC1R1	0.0344645501605616
BICDL2	0.0344645501605616
MMP25-AS1	0.0344645501605616
MMP25	0.0344645501605616
IL32	0.0344645501605616
RNU1-125P	0.0344645501605616
RNU1-22P	0.0344645501605616
ZSCAN10	0.0344645501605616
ZNF213-AS1	0.0393880573263561
ZNF205	0.0132927567240981
CASP16P	0.0388627409215173
OR1F1	0.0388627409215173
OR1F2P	0.0388627409215173
ZNF200	0.0388627409215173
MEFV	0.0388627409215173
LINC00921	0.0406014267925866
ZNF263	0.0403028868897
TIGD7	0.0409926634958066
ZNF75A	0.0398834870064002
RPL7L1P19	0.0395985468052931
OR2C1	0.0384694013474007
MTCO1P28	0.0354384788169994
MTND1P8	0.0357493426662713
ZSCAN32	0.0373728406972888
ZNF174	0.0342582193168855
ZNF597	0.0243942213635864
NAA60	0.0248269271490906
MIR6126	0.0206937938224815
C16orf90	0.0183226299469888
CLUAP1	0.0172430390533682
NLRC3	0.00885986704315304
SLX4	0.0256276617078379
DNASE1	0.0445682320098213
TRAP1	0.0438960337073579
CREBBP	0.0457937543713233
DPPA3P6	0.0411590255527548
LINC02861	0.00286625526810023
ADCY9	0.0115291067260486
SRL	0.0479518300436249
LINC01569	0.0470638331909652
TFAP4	0.00518927267279674
GLIS2	0.00632442606997103
GLIS2-AS1	0.00535143744382164
PAM16	0.00762174423817022
CORO7-PAM16	0.0202705963781123
CORO7	0.0199462668360625
VASN	0.0401230003710884
DNAJA3	0.0241739100359513
NMRAL1	0.0172992293740057
HMOX2	0.017917714169077
CDIP1	0.0146694241632679
C16orf96	0.0200228812936952
SUB1P3	0.0179750866159309
UBALD1	0.00841871145303093
MGRN1	0.0482299221748889
RN7SL850P	0.0488633357869418
MIR6769A	0.0367906859932342
NUDT16L1	0.0391219781414355
ANKS3	0.0440045631192779
DNAAF8	0.0462392317927384
ZNF500	0.0409286566968169
SEPTIN12	0.0409286566968169
SMIM22	0.0409286566968169
ROGDI	0.0409286566968169
GLYR1	0.0409286566968169
UBN1	0.0409286566968169
PPL	0.0432376998510054
SEC14L5	0.0485559343506073
NAGPA	0.0287535422671563
ALG1	0.0335984614770068
C16orf89	0.0338881033862914
EEF2KMT	0.0287535422671563
ENPP7P14	0.0401636780874564
VPS51P1	0.0446300297435059
LINC02164	0.0485482099648646
RBFOX1	0.00730177110531186
RPS3AP48	0.0487080345456032
SNRPCP20	0.0487080345456032
NPM1P3	0.0487187286168539
LINC01570	0.00230982629633394
MIR8065	0.0043961210156033
RNU7-99P	0.0313913571696062
RNU6-457P	0.0281913091475858
RNU6-328P	0.0454782193838844
LINC02152	0.0455984617169438
TMEM114	0.0412094315960513
METTL22	0.0376437928338398
ABAT	0.0094635628413235
RN7SL743P	0.0339224099159943
RNU7-63P	0.00576042955558822
TMEM186	0.00776168209490523
PMM2	0.00990117594900235
CARHSP1	0.00579122937829664
CARHSP1-DT	0.00519213668399009
LITAFD	0.00459304398968354
USP7	0.00439334642491469
USP7-AS1	0.0499352668808585
HAPSTR1	0.0492011574180848
RPL21P119	0.0257618328840601
LINC02177	0.028243279844775
LINC01177	0.00637751480365887
LINC01195	0.00728858834703871
RNA5SP403	0.0206188728502428
RNA5SP404	0.0206188728502428
GRIN2A	0.0416371678217686
IMPDH1P11	0.0422969582461722
RN7SL493P	0.0404644837669499
ATF7IP2	0.0176067041459094
RNU6-633P	0.0399164711134037
LINC01290	0.0158552238943746
EMP2	0.0177835619355823
TEKT5	0.0259267017030688
MTCYBP33	0.0232137409773293
MTND6P33	0.024319157214345
MTND5P33	0.0254245734513607
MTND4P34	0.0265299896883764
MTND4LP24	0.0254245734513607
MTND3P13	0.0254245734513607
MTCO3P24	0.0254245734513607
MTATP6P24	0.0254245734513607
NUBP1	0.0265299896883764
TVP23A	0.0341863041742199
CIITA	0.00021802605564472
DEXI	0.000198205505131564
CLEC16A	1.35822532819755e-07
RPL7P46	2.03312018709825e-07
HNRNPCP4	0.00654447842682242
SOCS1	0.0468236050058542
RMI2	0.0495100660472447
TNP2	0.0492833455845004
PRM3	0.0492055081969489
PRM2	0.0492055081969489
PRM1	0.0492055081969489
MIR548H2	0.0495100660472447
LITAF	0.0468376374683036
SNN	0.0495688205196523
TXNDC11	0.0495688205196523
TXNDC11-AS1	0.0495688205196523
ZC3H7A	0.0495688205196523
BCAR4	0.0344974243938844
RSL1D1	0.0275979395151075
RSL1D1-DT	0.0253831625226196
GSPT1	0.0290093285972795
COX6CP1	0.0217569964479597
NPIPB2	0.0217569964479597
TNFRSF17	0.0390514786631945
UBL5P4	0.0390514786631945
SNX29	0.0466422098707319
RPS23P6	0.0449967484607992
CPPED1	0.0413426461604176
MIR4718	0.0310069846203132
RPL35AP34	0.0297350401044764
SHISA9	0.0321069056542593
TMF1P1	0.0465177205442372
ERCC4	0.0284631663675899
RPS26P52	0.023810533403657
LINC02185	0.0486988276780108
LINC02186	0.0494572722553287
MRTFB	0.027657583632859
TVP23CP2	0.0408576220471879
MIR193BHG	0.0206278019413016
MIR193B	0.0206278019413016
MIR365A	0.0206278019413016
LINC02130	0.00877778806012835
LINC03107	0.0488131718993611
PARN	0.0488131718993611
RN7SL274P	0.0363279235505611
BFAR	0.0363279235505611
RNU7-125P	0.0363279235505611
BMERB1	0.0488509953207061
MARF1	0.0420794986077886
MIR6506	0.0486765657344461
NDE1	0.0209018026019364
MIR484	0.0210397493038943
MYH11	0.048500264535837
CEP20	0.048500264535837
RNU6-213P	0.048500264535837
RPL15P20	0.0390119323344392
ABCC1	0.0449856344731503
RPL17P40	0.0492808551604843
SPRING1P3	0.0392311466834467
TCERG1P2	0.0171356602454125
XYLT1	0.0362857141024569
RPL7P47	0.0425836923289288
RPS15A	0.00245433874090464
ARL6IP1	0.00245433874090464
SMG1	0.00277602436884096
SMG1-DT	0.0454726536076108
TMC7	0.0454726536076108
COQ7-DT	0.0179384071774057
ITPRIPL2	0.0375809561281471
ITPRIPL2-AS1	0.0375809561281471
SYT17	0.0357726227324775
CLEC19A	0.0444448311099215
LINC02858	0.0443482119118565
TMC5	0.0444300805743949
RNU4-46P	0.0471526230882607
GDE1	0.0471526230882607
CCP110	0.037431756194804
VPS35L	0.035717716740055
GPRC5B	0.0286377943965229
GPR139	0.0452221139191039
SNRPEP3	0.00293939667980086
GP2	0.00358879827184989
UMOD	0.0127756898162196
PDILT	0.0455106556425136
ACSM5	0.040746663585615
ACSM2A	0.00910882797965126
ACSM2B	0.00676261471216533
ACSM5P1	0.0427996114796283
ACSM3	0.0469426495029232
ACSM1	0.038176994808735
THUMPD1	0.0469426495029232
ERI2	0.043940746532258
RNU6-944P	0.0464044885380895
REXO5	0.0469426495029232
DCUN1D3	0.0405606891066997
LYRM1	0.00592934934137577
DNAH3	0.0236777990469143
LDAF1	0.0258851232329154
ZP2	0.0198760767681314
ANKS4B	0.020250010454155
CRYM	0.0190588333686165
METTL9	0.0321770184666791
IGSF6	0.0281567210254058
RNU6-1005P	0.0281567210254058
RNU6-196P	0.0281567210254058
OTOA	0.0422880071063717
RRN3P1	0.037909808124721
NPIPB4	0.037909808124721
SMG1P4	0.00657541655426309
ABCA3P1	0.00779308628653403
UQCRC2	0.0121766973227094
PDZD9	0.0140843676849827
MOSMO	0.0180134259539399
VWA3A	0.0436790136833139
SDR42E2	0.0480450781834858
EEF2K	0.0480450781834858
HS3ST2	0.0480974434003138
SCNN1G	0.041457528167366
SCNN1B	0.0473800321912754
COG7	0.0390331659795578
GGA2	0.0433763191613696
CCNYL7	0.0393225916689035
EARS2	0.0438488280846961
SUB1P4	0.0437408260450786
UBFD1	0.0304714685408257
NDUFAB1	0.0295583390728987
PALB2	0.0203731128541704
PALB2-AS1	0.0286277167032872
DCTN5	0.021278584536578
PLK1	0.0110920281094928
ERN2	0.0104129243476871
CHP2	0.0436993850353829
PRKCB	0.00222232414946433
MIR1273H	0.00140841702200789
LINC02194	0.00196031108029327
CACNG3	0.00286786250635497
RNU7-24P	0.0114727271907099
RBBP6	0.0066209760188603
TNRC6A	0.0213629081640323
LINC01567	0.0449617196564192
SLC5A11	0.00832646139595989
ARHGAP17	0.00766107955851562
LINC02175	0.0487173964995262
SCML2P2	0.0475197429232825
LCMT1-AS1	0.0487173964995262
LCMT1	0.0487173964995262
LCMT1-AS2	0.0487173964995262
RN7SL557P	0.0482333135331456
AQP8	0.0482333135331456
ZKSCAN2-DT	0.0441024167620358
LINC02191	0.0473677056136522
CYCSP39	0.0472792223700235
HS3ST4	0.0106489113598603
MIR548W	0.00603584332262257
RNA5SP405	0.00603584332262257
HMGN2P3	0.00603584332262257
HSPE1P16	0.00952537930543616
LINC02195	0.0425334823173581
C16orf82	0.0365189724751345
EEF1A1P38	0.0283354974087293
LINC02129	0.032604484260067
KDM8	0.0378574289464112
NSMCE1	0.0240050733669133
NSMCE1-DT	0.0278003329964215
IL4R	0.048402349153671
IL21R	0.0477327832289786
IL21R-AS1	0.042829343726033
GTF3C1	0.042829343726033
KATNIP	0.0388642051963635
GSG1L	0.0435111747527145
RNU6-159P	0.0334606258642488
RNU6-1241P	0.0488159322124981
XPO6	0.0435520508618188
TPRKBP2	0.0435520508618188
NPIPB7	0.0338093332741018
CLN3	0.0338093332741018
APOBR	0.0338093332741018
IL27	0.0338093332741018
NUPR1	0.0338093332741018
SGF29	0.0227875289541684
SULT1A2	0.00759584298472279
SULT1A1	0.00759584298472279
NPIPB8	0.00759584298472279
ATXN2L	0.0467048574004889
TUFM	0.0467048574004889
MIR4721	0.0467048574004889
SH2B1	0.00412001462667809
ATP2A1-AS1	0.00343334552223174
ATP2A1	0.0032154486206226
RABEP2	0.00156085274391353
CD19	0.00164756678524206
NFATC2IP	0.00181418775659135
NFATC2IP-AS1	0.00181418775659135
MIR4517	0.00181418775659135
SPNS1	0.00166300544354207
LAT	0.00151182313049279
NPIPB10P	0.00181418775659135
PLA2G10CP	0.0484630388693425
RRN3P2	0.0381109359061096
SMG1P2	0.0456815835256897
MIR3680-2	0.0448954426798462
SLC7A5P1	0.0479929143558632
CA5AP1	0.0479929143558632
SPN	0.0455268752782892
QPRT	0.0455268752782892
RN7SKP127	0.0215428071916796
C16orf54	0.0161571053937597
ZG16	0.0161571053937597
KIF22	0.0161571053937597
MAZ	0.0161571053937597
MVP-DT	0.0161571053937597
PRRT2	0.0161571053937597
PAGR1	0.0161571053937597
MVP	0.0161571053937597
CDIPT	0.019298080314636
CDIPTOSP	0.0271252113904379
SEZ6L2	0.0389304567635433
ASPHD1	0.0392222892730151
KCTD13	0.0392222892730151
KCTD13-DT	0.0395406520106208
TMEM219	0.0392222892730151
TAOK2	0.0465375575104426
HIRIP3	0.016124805888613
INO80E	0.0107498705924087
DOC2A	0.016124805888613
C16orf92	0.016124805888613
TLCD3B	0.0240051279434102
ALDOA	0.0153971486787434
PPP4C	0.0131975560103515
TBX6	0.0142973523445475
YPEL3	0.0175967413471354
YPEL3-DT	0.0252953156865071
GDPD3	0.0252953156865071
MAPK3	0.0252953156865071
CORO1A	0.0481168301848217
CORO1A-AS1	0.0481168301848217
BOLA2B	0.0486028587725471
SLX1A	0.0486028587725471
SLX1A-SULT1A3	0.0486028587725471
SULT1A3	0.0492312946024858
MYL11	0.0441231164516218
ZNF48	0.045237170356065
SEPTIN1	0.045237170356065
ZNF771	0.045237170356065
SNORA80C	0.045237170356065
DCTPP1	0.045237170356065
SEPHS2	0.0472539725283588
ITGAL	8.0792508802107e-05
RNU7-61P	0.00125058769568844
ITGAL-AS1	6.59096782332978e-05
MIR4518	6.80357968859848e-05
ZNF768	7.65402714967329e-05
ZNF747	8.0792508802107e-05
ZNF747-DT	8.7170864760168e-05
RPL7L1P16	7.86663901494199e-05
ZNF764	7.65402714967329e-05
ZNF688	6.80357968859848e-05
ZNF785	6.37835595806108e-05
ZNF689	0.000860188609509667
PRR14	0.000950734778931737
FBRS	0.000565913558887939
RNU6-416P	0.000520640474176904
SRCAP	5.41134740754741e-05
RNU6-1043P	4.09150657643829e-05
SNORA30	3.95952249332737e-05
TMEM265	4.35547474266011e-05
PHKG2	4.48745882577102e-05
CFAP119	4.2234906595492e-05
RNF40	4.88341107510376e-05
ZNF629	0.000157340633703353
BCL7C	0.00284885292025975
MIR762HG	0.00251436278797884
MIR4519	0.00235963277025707
MIR762	0.00619625510156496
CTF1	0.00640991907058445
CTF2P	0.00630308708607471
FBXL19-AS1	0.0091684145930841
FBXL19	0.00865905822680165
ORAI3	0.00594249093996192
SETD1A	0.0061122763953894
HSD3B7	0.00768450813971754
STX1B	0.00813653803028916
STX4	0.00821090033150818
ZNF668	0.000276906191823516
ZNF646	0.000332287430188219
PRSS53	0.000346132739779395
VKORC1	0.000387668668552923
BCKDK	4.60596225816159e-17
KAT8	5.35287505678239e-17
PRSS8	5.72633145609279e-17
PRSS36	5.97530238896639e-17
NDUFA3P6	5.10390412390879e-17
FUS	5.35287505678239e-17
PYCARD	5.72633145609279e-17
PYCARD-AS1	5.72633145609279e-17
TRIM72	1.93732165070956e-49
PYDC1	1.20247550733697e-49
ITGAM	5.2107271984602e-49
ITGAX	4.44666545685279e-48
ITGAD	2.56947614094847e-41
COX6A2	6.22492192746454e-05
ZNF843	7.53543180693075e-05
ARMC5	3.38548385528773e-05
TGFB1I1	2.30356864409616e-05
SLC5A2	2.00633398034182e-05
RUSF1	2.00633398034182e-05
RUSF1-DT	1.48617331877172e-05
AHSP	8.9170399126303e-06
LINC02190	8.9170399126303e-06
VN1R64P	8.9170399126303e-06
VN1R65P	1.00316699017091e-05
FRG2KP	7.9616427791342e-06
YBX3P1	8.16326559947729e-06
KRBOX5P1	2.47892943253153e-05
VN1R66P	0.000982871160952033
RBM22P12	0.00145293997705953
CLUHP3	0.00174139129603458
KRBOX5	0.00149917470140513
VN1R67P	0.00100160378757671
VN1R3	0.000936984188378209
RBM22P13	0.000840054789580463
ZNF267	0.00067850579158422
IGHV3OR16-15	0.00445951562048496
IGHV3OR16-6	0.00445951562048496
IGHV1OR16-2	0.00445951562048496
ENPP7P13	0.00716187675253365
BCAP31P1	0.0256392203806746
LINC02184	0.00526049226904066
AGGF1P7	0.0452837768109388
C2orf69P1	0.0452837768109388
C1QL1P1	0.0452837768109388
KIF18BP1	0.0499495523153468
RNA5SP406	0.0443025779915219
RNA5SP407	0.0443025779915219
RNA5SP408	0.0443025779915219
RNA5SP409	0.0443025779915219
LINC02167	0.0443025779915219
RNA5SP410	0.029535051994348
RNA5SP411	0.029535051994348
RNA5SP412	0.029535051994348
RNA5SP413	0.029535051994348
RNA5SP414	0.029535051994348
RNA5SP415	0.029535051994348
RNA5SP416	0.029535051994348
RNA5SP417	0.029535051994348
RNA5SP418	0.029535051994348
RNA5SP419	0.029535051994348
RNA5SP420	0.029535051994348
RNA5SP421	0.029535051994348
RNA5SP422	0.029535051994348
RNA5SP423	0.029535051994348
HMGN2P41	0.0467097447284852
PPP1R1AP2	0.0350298657320275
ANKRD26P1	1.83339251712826e-06
RNU6-845P	0.0226151718450654
SHCBP1	1.22226167808551e-06
RAB43P1	1.22226167808551e-06
VPS35	1.22226167808551e-06
MYLK3	3.21405922933811e-05
C16orf87	3.21405922933811e-05
CKBP1	7.24478106166016e-05
GPT2	9.40643249593889e-06
DNAJA2	8.465789246345e-06
DNAJA2-DT	2.95150426744383e-05
NETO2	0.000653438219647605
ITFG1-AS1	0.000778645378453597
RPL23AP72	0.0010178588508656
ITFG1	0.000502630637719683
ITFG1-AS2	0.000189570926640978
PHKB	0.00081928893688274
RNA5SP425	0.0032605380246616
EIF4BP5	0.000535487277523985
NDUFA5P11	0.000803230916285978
LINC02133	0.0028823055518674
LINC02192	0.00208885189088141
LINC02134	0.0038967216636182
ABCC12	0.0288478626576693
ABCC11	0.00983841186203491
LONP2	0.00655894124135661
UBA52P8	0.00259335268965336
SIAH1	0.0103734107586134
MOCS1P1	0.0320045182703181
N4BP1	0.00476909144492784
RPS2P44	0.00476909144492784
KLF8P1	0.0128796906315279
RNU6-257P	0.0110397348270239
MTND4LP25	0.0370517990925506
CBLN1	0.00946108786352946
SYNAGE	0.040943768358499
C16orf78	0.0498887175812441
LINC02179	0.0498887175812441
ZNF423	0.0243055929275848
ADAM3B	0.0437190907758829
MRPS21P7	0.0340990422875275
MRPS21P8	0.0380158241719057
RPL34P29	0.0205816293790027
NCOA5LP	0.00728922314641976
CNEP1R1	0.00273964988998287
HEATR3-AS1	0.00298414541175634
ACTG1P16	0.00265450144185303
HEATR3	0.00300149509438283
RNY4P3	0.00304934944276355
RPL10P14	0.0215777216590858
TENT4B	0.0279020916633467
ADCY7	0.0215529463848368
MIR6771	0.0322152456289117
BRD7	0.0191244453837285
LINC02178	0.00607125250277094
NKD1	0.0242041067543094
NKD1-AS1	0.0220964913516597
SNX20	0.0266087042149213
NOD2	0.043442155069098
