pathway	pval	padj	log2err	ES	NES	size	leadingEdge	database
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	0.276725240570852	0.915693290139367	0.203508959461977	-0.161500821957442	-1.07100910061075	32	SMAD4|TWSG1|NPNT|ITGA8|HIPK2|SNW1|ING2|SDCBP|CDKN1C|CDKN2B|CREBBP|EP300|RNF111|MIR21|FLCN|FERMT1|LRG1|HSP90AB1	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_SENESCENCE	0.106933019976498	0.588938374767682	0.144630528034484	0.748714697555929	1.94527619514961	17	HLA-G|MIR146A	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	3.08546301904315e-09	4.27177035222698e-07	0.774939030136436	0.772280184123201	1.87284245298779	372	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|TNF|HLA-DRB1|HLA-DOB|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|PYCARD|TYK2|FCGR3A|TNFSF4|IL12A|PTPN11|KMT5C	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	1.41482152829637e-08	1.54097069724616e-06	0.747739663149885	0.738647669999259	1.78153206019895	472	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|TNF|HLA-DRB1|HLA-DOB|FLOT1|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|CARMIL1|PYCARD|TYK2|TNFSF4|CD44|IL12A|LAMC1|PTPN11	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	0.799772468714448	1	0.0297064584935533	0.18809217038027	0.490205877500346	22	PTPN6|SKAP1|CCL21|ITGB3|PTK2|TGFB2|CIB1|NCKAP1L|CXCL13|ADAM9|PODXL|LIF|RAC3	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	3.17016440544891e-10	6.06105242279876e-08	0.814035837847908	0.799622880919589	1.95028850525205	320	AIF1|AGER|BTNL2|HLA-DQA2|HLA-DQB1|HLA-DQA1|HLA-DRA|HLA-DQB2|TNF|HLA-DRB1|HLA-DOB|FLOT1|HLA-DMB|HLA-DMA|HLA-E|HLA-DRB5|HLA-G|BRD2|HLA-DOA|IL36B|HLA-A|HLA-DPA1|BTN2A2|HLA-DPB1|PYCARD|TYK2|TNFSF4|CD44|IL12A|PTPN11	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	0.371628371628372	0.992300013917083	0.0593487680335629	0.453830394171763	1.10689704135192	320	AIF1|TNF|PPP1R10|SCAND3|PTPN11|MIR590|PKP3|MED1|IL10|CRNN|EDN3|KAT5|CCNY|LEF1|DYRK3|MIR29A|OVOL1|RDX|NANOGP8|RAD51B|CXCR5|ANAPC7|CYP1A1|NSMCE2|TERT|RPS15A|CCND2|PROX1|ECT2|ZPR1|CD28|PPP1R35|FEN1|BRD4|PLCB1|WIZ|RACGAP1|MEPCE|BUB1|SPAST|SH2B1|C6orf89|TBX3|CITED2|DYNLL1|CDK1|BCL2L11|OOEP|CDC20|RAD21|TRIM21	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	0.972665148063781	1	0.0189287891242153	0.120366929228597	0.313163195521922	23	PROX1|DYNLL1|DYNLT1|TPR|INCENP|DYNLRB1|DYNC1LI1|GEN1|KNL1|XRCC3|DYNC1I1|CCAR2|DYNC1H1|DYNC1I2|DYNLL2|TELO2|BIRC5|MAP3K20|DYNLRB2|NDC80	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.205102040816327	0.807744018528332	0.0911073131586733	0.581964383110898	1.52736034675263	64	AIF1|PKP3|CRNN|MIR29A|RDX|NANOGP8|CYP1A1|TERT|CCND2|PLCB1|MEPCE	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	0.793406593406593	1	0.0283628487151644	0.178121854298629	0.467804524995047	29	DYRK3|RAD51B|BRD4|CDK1|DTL|HSPA2|MTA3|CCND1|VPS4B	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	0.198198198198198	0.79180673210524	0.0919686140000427	0.548001256930414	1.38704529767244	114	AIF1|PPP1R10|PKP3|CRNN|DYRK3|MIR29A|RDX|NANOGP8|RAD51B|ANAPC7|CYP1A1|NSMCE2|TERT|CCND2	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	0.342657342657343	0.978972213281837	0.0632191170859458	0.461070978058763	1.12963708730488	255	AIF1|TNF|PPP1R10|PKP3|MED1|CRNN|EDN3|KAT5|LEF1|DYRK3|MIR29A|RDX|NANOGP8|RAD51B|CXCR5|ANAPC7|CYP1A1|NSMCE2|TERT|CCND2|ECT2|CD28|PPP1R35|FEN1|BRD4|PLCB1|WIZ|RACGAP1|MEPCE|BUB1|SPAST|SH2B1	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	0.0329046665240876	0.318604754193152	0.321775918075361	0.572589554886546	1.384303352035	410	AGER|HLA-DRA|TNF|LTA|HLA-DRB1|HLA-G|BRD2|IL36B|BTN2A2|PPARGC1B|TNFSF4|CUX2|SMO|LIMK1|S1PR2|NUMBL|CX3CL1|PTPRC|IL10|IFNG|CD80|IL12B|ELL3|IL18|RHOH|KAT5|LYN|NFKBIZ|LEF1|TNFSF11|ZBTB7B|IL12RB1|PPP1CC|NOTCH2|TNFSF9|EGR2|GPR65|TOX|ZBTB46|CD86	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	0.933534743202417	1	0.0128901829648689	0.125917608970285	0.318874171376543	86	LBH|CXCR5|FGF2|ECT2|FGF4|PGF|RACGAP1|SPAST|MACC1|AURKC|FGF6|CSPP1|PKN2|IGF2|CDC14B|PKP4|THBS4|MAP10|FGFR2|TAL1|CDC14A|RAB11FIP3|INCENP|FGF5|ARF6|CDC6|CIT|TGFB2|OSM|PPBP|PDGFD	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT	0.10171568627451	0.573422320359714	0.152144922367565	0.7607520494547	1.94724719055679	15	BRD2|SPDEF|IL12B|IL12RB1|FGF2|BRD4	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	0.6	1	0.0373029764832679	0.376254108720089	0.936524246504165	149	SLC44A4|LIMK1|ERBB2	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	0.996987951807229	1	0.00409492237559551	0.0676959834765514	0.1695313135113	99	CUX2|CNTNAP2|CFL1|COL16A1|ASIC2|MAP4K4|AGRN|MYOC|STAU2|OXT|CBLN1|BDNF|NTRK2|LRRC4B|ST8SIA2|SLITRK3|NLGN2|LRRTM1	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	1.42007262261788e-08	1.54097069724616e-06	0.747739663149885	0.899934022779724	2.33295292930188	70	NCR3|HLA-B|HLA-DRA|HLA-C|HLA-DRB1|TAP2|HLA-E|HLA-F|HLA-G|HLA-H|HLA-A|ITGAM	GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	0.648509763617677	1	0.0349401058848478	0.238585803526942	0.630389025395186	56	CX3CL1|SKAP1|LEF1|RRAS|CFL1|COL16A1|CCL21|MAP4K4|GFUS|MYOC|PTK2B|PLPP3|CDH13|ITGB3|EFEMP2|CD36|CCR7|CEACAM6|RIN2|EMP2|SDC4|CDK6|PLEKHA2|JUP|CIB1|RAC1	GO_BP
