pathway	pval	padj	log2err	ES	NES	size	leadingEdge	database
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_DN	0.988843813387424	0.998574937084988	0.00745009291296374	0.0821768105877331	0.213645360886066	79	RASSF5|MAST3|ZNF341|SRRM1|MTMR3|SORL1|LASP1|FBXL18|WDR1|ARID3A	ImmuneSigDB
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_UP	0.0623084780388151	0.374735722358886	0.179782316298324	0.658895867849422	1.71589865332493	67	HLA-C|RPS18|SCGN	ImmuneSigDB
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_3DY_DN	0.036879999777162	0.296070274452688	0.321775918075361	-0.248140372043746	-1.70726780477081	27	PSMD13|RAB7A|DNAJB12|HBP1|MAEA|PARN|CORO1A|OSTF1|KCTD2|ARAP3|WLS|DPEP2|PSMC1|ATG4B|ARPC1B|NUDT5|MAPRE1	ImmuneSigDB
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_3DY_UP	0.295698924731183	0.733774038461538	0.0741758965588009	0.525957779920075	1.39083442967474	32	OR11A1	ImmuneSigDB
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_6HR_DN	0.606811145510836	0.925417661097852	0.0382416816260774	0.279361336227512	0.724868025110199	58	FCGR3A|C1QTNF2|MED1|PMEPA1|IRF3|R3HDM4|GFRA4|FKBP5|PRR5|RFX5|FGF23|SLC35G6|ATP1A3|SAP30|BDNF|GUK1|KCNJ10|SGCA|GMPPB|PTPN7|ST13P4|B4GALT3|MEGF8|SPRYD3	ImmuneSigDB
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_6HR_UP	0.532397408207343	0.899900232790156	0.0463227785794633	0.277631539182108	0.726947779816472	34	SLU7|IPP|NFKBIZ|ING3|ARLN|ATG3|CIAO1|MYOF|FUT8-AS1|RPN2	ImmuneSigDB
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_7DY_UP	1	1	0.0137183520206939	0.0792794427609022	0.20901377465118	31	ZNF568|ALDH8A1|ING3|EXO5|SOD2-OT1|STAR|TMEM156|CDK6|ZNF320|ICA1L|KCTD7|CAMK2A|ITM2B|BMP8B|NME2|TAOK3|SIGLEC6|HBE1|QNG1|TMEM70|RAD51|HTR2A|ZNF93|DTNA|HECA|IGFBP1|RASSF6|PCYOX1	ImmuneSigDB
BUCASAS_PBMC_FLUARIX_FLUVIRIN_CAUCASIAN_MALE_AGE_18_40YO_HIGH_RESPONDERS_1DY_TOP_FUNCTIONAL_NETWORK_POSITIVE	0.0751173708920188	0.409160213154598	0.175204047558551	0.820932764490507	2.14136616378345	18	HLA-G|STAT1|TAPBP|DAPP1	ImmuneSigDB
DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_DN	0.811138014527845	0.980863217576187	0.0320704174637537	0.193507713800218	0.497347145088687	16	OPCML|ABCB4|RCVRN|ARHGAP11A|RIN2|IFNA1|RBM6	ImmuneSigDB
DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_UP	0.372507869884575	0.810746896143993	0.0615706755421678	0.474398013502657	1.22255040867521	46	ZSCAN12|PSMD3|CIITA|SPRR2A|GIGYF2|RYR2|DARS1|BBC3|SLC19A1|RNASE1	ImmuneSigDB
ERWIN_COHEN_BLOOD_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_UP	0.43687374749499	0.842258112583285	0.0519512476197082	0.440496960434354	1.11608506202609	113	IL1RN|STAT1|IRF7|IFIH1|SHFL|ETV7|SRGAP2|USP18|BST2|MVB12A|SP140|SIGLEC1|IFI16|MT1HL1|OASL|ZC3HAV1|ANKRD22|RNF213|HES4|ISG15|RIGI|TNFSF13B|MX2|BATF2|DDX60|CCL8|APOBEC3A|FBXO6|STAT2|IFI44L|DDX60L|PARP9	ImmuneSigDB
ERWIN_COHEN_BLOOD_VACCINE_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_DN	0.821428571428571	0.982004234297812	0.16823816568964	-0.0990996238569567	-0.722340195793225	31	TP53INP1|DIP2A|FRY|SH3YL1|IRS2	ImmuneSigDB
ERWIN_COHEN_BLOOD_VACCINE_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_7DY_UP	0.443309499489275	0.84456869469983	0.0521630305460055	0.414033378863728	1.07717505626698	71	IL1RN|IRF7|IFIH1|ETV7|USP18|SIGLEC1|OASL|RNF213|ISG15|RIGI|MX2|DDX60|FBXO6|STAT2|IFI44L|DDX60L|CCR1|PARP9	ImmuneSigDB
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_NAIVE_NOT_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP	0.0655209452201934	0.384057028384109	0.179782316298324	0.732455305575808	1.89487454791108	38	TNF|STAT1|IRF7|IFIH1|IFNG|IFNA5|IL15|IFNA16|IFNA10|IFNA17|IFNA4|IFNA7|IFNA21|IFNA14|RIGI|IFNA2|HSH2D	ImmuneSigDB
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_NON_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP	0.581730769230769	0.920922885453066	0.0471642455670861	0.265318477106107	0.686448323773246	17	RASGRP1|ALDH8A1|RIGI|HSH2D|CD160|USF1|TLR3|PF4|TNFSF10|NEXN|ATP8A1	ImmuneSigDB
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP	0.159827213822894	0.567650378971134	0.109684061970549	0.697486031708513	1.82629078705256	34	TNF|IRF7|IFIH1|LYN|IL15|IFNA16|IFNA4|IFNA7|IFNA21|IFNA14|RIGI|IFNA2|HSH2D	ImmuneSigDB
FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_DN	0.406593406593407	0.837239745667623	0.0551351763385257	0.447244183341125	1.09126712198435	240	AIF1|IL1RN|ITGAM|ITGAX|ICAM5|PDE4A|RGL1|CLIP2|CTSB|CLDN23|PLEKHO2|PTPN6|IFI30|APOE|SLC31A2|NLRC4|PLBD1|EGR2|CD86|HEXB|HTRA1|HCST|TYROBP|C5AR1	ImmuneSigDB
FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP	0.00876962329406186	0.167545960828656	0.380730400722792	0.711830488099647	1.81261771005532	120	TNF|LTA|PSMB9|IER3|STAT1|TNFSF4|IFIH1|CCL22	ImmuneSigDB
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN	0.347652347652348	0.784533406203033	0.0625237414724762	0.476352464473394	1.18444707327618	168	AIF1|IL1RN|ITGAM|ICAM5|CLIP2|CTSB|IFI30|APOE|SLC31A2|NLRC4|PLBD1|EGR2|CD86|HEXB|HTRA1|HCST|C5AR1	ImmuneSigDB
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP	0.0208265717963311	0.260684000040991	0.352487857583619	0.715335571563363	1.83807810406993	86	TNF|LTA|IER3	ImmuneSigDB
FOURATI_BLOOD_TWINRIX_AGE_25_83YO_RESPONDERS_VS_POOR_RESPONDERS_0DY_UP	0.612387612387613	0.927340240212707	0.0363018462359236	0.384643259871519	0.93181277182906	422	HLA-DQB1|HLA-DRB1|HLA-DOB|BLK|IRF8|BANK1|FCGR2B|FCRLA|POM121|DNAJC30|SERBP1|TCF7|IKZF1|TRIB2|FAM13A|FCRL1|FCRL2|PMEPA1|SPRR2B|RABL3|POM121C|LEF1|BACH2|DLAT|ADAM30|TCTN1|CXCR5|PPP2R1B|IRF4|TMEM230|RBM12|RABGAP1L|SPIB|ZNF837|ZNF420|RASGRP1|GNG7|SYPL1|POFUT1|TMEM263|FHOD3|GSTM3|CATSPERB|SERPINB11|FHIP1A|IGFBP5|CCDC91|NIPAL3|HNRNPR|PHC3|FAM107B|CPO|ARB2A|CFAP44|ENAM|IGHG2|CD40|DNAH12|SPRY1|AHR|P2RX5|EBF1|BLNK|HNRNPC|SPICE1|SLC16A10|PLEKHG1	ImmuneSigDB
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_0DY_POSITIVE	0.00847623499946744	0.163787932575261	0.380730400722792	0.874648252894164	2.29551399205991	20	LTB|GABBR1|BLK|FCRLA	ImmuneSigDB
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_14DY_NEGATIVE	0.872582480091013	0.995802356749102	0.0252009996957834	0.153828385278554	0.401209591864253	25	STAC2|PTPN6|BANF2|FARP2|EPPK1|ZNF146|SPATA13|NAPA|NEXN|VSX2|IRX1|TIPRL|KDM2B|RXRG|DUSP5|ITPRIPL2|BDKRB1|NPC2	ImmuneSigDB
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_14DY_POSITIVE	0.897109826589595	0.996426066334881	0.024567800621605	0.156894655562171	0.411769961159419	20	PRKAB2|CD19|MRPL49	ImmuneSigDB
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_1DY_NEGATIVE	0.467052023121387	0.862119013062409	0.0554793308704233	0.304019856124712	0.797899991555536	20	GLS|STRIP2|KLHL22|CARHSP1|TOX2|EML3	ImmuneSigDB
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_1DY_POSITIVE	0.0710710710710711	0.400424815058961	0.165656695205483	0.620340044956548	1.57472930623427	123	TAP1|PSMB9|IL1RN|STAT1|IRF7|RGL1|TRAFD1|PPCDC|IFIH1|IFI30|SP110|SP140|JAK2	ImmuneSigDB
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_3DY_POSITIVE	0.754694835680751	0.96148386937317	0.0340463727579649	0.204759267322852	0.534105332046735	18	LUC7L|PATL1|RRBP1|CYFIP1|PTPRA	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_DN	0.0369942196531792	0.296070274452688	0.252961123069611	0.827804346488394	2.17257217831778	20	TAP2|PYCARD|FCGR3A|ICAM1	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_DN	0.161987041036717	0.57049074327692	0.108820126769161	0.691605803877263	1.8108940544647	34	TNF	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_UP	0.12953995157385	0.522565320665083	0.132147260608774	0.750466978125581	1.92882548051514	16	NCF2|FCGR2A|IL18	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_UP	9.75479806949716e-05	0.00698223715340628	0.538434096309916	0.859850272122222	2.22128822444651	52	HLA-DQB1|HLA-DRB1|TAP1|HLA-DMB|HLA-DMA|FCGR2A|CD44|FCGR2B|CCL22|CCL17|IRAK4|CD80	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_192HR_DN	0.0290322580645161	0.275264805007222	0.276500599254472	0.784596886402528	2.07477558976324	32	TAP2|PYCARD|FCGR3A|FCGR2A|CD44|ICAM1|FCGR2B|CCL17|CD80	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_192HR_UP	0.000219202534441579	0.0119783578498076	0.518848077743792	0.87177952217319	2.23670926383073	40	HLA-DQB1|HLA-DRB1|TAP1|HLA-DMA	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_DN	0.05119825708061	0.339230172729674	0.206587922696891	0.761483642619277	2.00758941960523	31	TAP2|PYCARD|CD44|ICAM1|FCGR2B|CCL22|CD80	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_UP	7.8349922540412e-05	0.00612575855923652	0.538434096309916	0.884208279147672	2.27162780122585	41	HLA-DQB1|HLA-DRB1|TAP1|HLA-DMB|HLA-DMA|FCGR3A|FCGR2A	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_48HR_DN	0.0853365384615385	0.436737450615849	0.165656695205483	0.812264900401098	2.10154183538898	17	TAP2|PYCARD|IRAK4	ImmuneSigDB
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_48HR_UP	0.00011466514098603	0.00798257871905488	0.538434096309916	0.859428911678047	2.24495713248957	55	HLA-DQB1|HLA-DRB1|TAP1|HLA-DMB|HLA-DMA|FCGR3A|FCGR2A|CD44|ICAM1|FCGR2B|CCL22|CCL17|CD80	ImmuneSigDB
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_12MO_CORRELATED_WITH_ANTIBODY_RESPONSE_NEGATIVE	0.727699530516432	0.956784788245462	0.0357690767485421	0.215167867151147	0.56125569617979	18	LEF1|SORL1|PLIN2|SRRM2|HPCAL1|IMPA2|SLC43A1|CHRNA7|MZF1|SPAG8|CFD|RBMS2	ImmuneSigDB
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_12MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE	0.205649717514124	0.624758753791012	0.096887770327544	0.623798001146172	1.65307890722253	21	IL1RN|IFNG	ImmuneSigDB
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_DN	0.651348651348651	0.937035265469409	0.0333826959919392	0.370398462219125	0.904193010587413	267	DXO|B3GALT4|PYCARD|PDE6A|ICAM3|PTDSS2|PPAN|SIGIRR|CLDN7|HBA1|PIK3R2|HBA2|APOE|GAK|LEF1|IRF3|BLVRB|NEB|SPAG1|DUSP13B|POLD1|ISYNA1|MAGI2|SP2|CHST8|RNASET2|PKD2L1|HTRA1|TNFRSF14|CHGA|SORL1|VPS51|TNFRSF1A|NUDT3|SLC23A2|RNASE1|PLIN2|FCGRT	ImmuneSigDB
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_UP	3.05889267404814e-05	0.00310905851390253	0.557332238758646	0.732085433208701	1.78414619081868	294	CFB|C2|FKBPL|HLA-DQA1|MICB|TNF|LTA|TAP2|PSMB9|TRIM15|GABBR1|IL1RN|MLN|LAMC2|ICAM1	ImmuneSigDB
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_7MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE	0.0110726755156936	0.186947963357989	0.380730400722792	0.849342581701782	2.25077718145516	21	TNF|IL1RN	ImmuneSigDB
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN	0.860860860860861	0.993937699820053	0.0184736429135616	0.186019654626675	0.473901484280362	121	GPX3|LAMC2|CHIT1|CEP250|APOE|SH3BP4|OAT|ATXN1|SORL1|NQO1|TSPAN5|PLIN2|IL5RA|UBASH3A|CLCA1|OSGEPL1|RCAN3|APOC1|A2M|NPFFR1|AK1|ZFYVE9|NPL|SCD|SSR3|PLEK2|RNASE4|PLTP|ZNF124|APOC2|MRC2|ENC1|CASP8AP2|CTSG|ENOSF1|NDRG2|CADM1	ImmuneSigDB
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_UP	0.0769230769230769	0.414113428943938	0.158514105424824	0.576014420922011	1.40566500191064	242	CFB|C2|TAP2|PSMB9|IRF7|TRAFD1|HSPBP1|IFIH1|UBE2S|ETV7|CCL17|USP18|IFNG|CLDN7|C1S|SP110|TNNT1|BST2|SP140|JAK2|SIGLEC1|NECTIN2|SPAG1|SLC31A2|EGR2|PARP3|CD19|OASL	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_DN	0.217434869739479	0.641977512047118	0.086794975677172	0.546615984250057	1.40178114238458	98	LST1|H1-2|ICAM3|GLS|NIBAN1|PLVAP|SERF2|EPB42|TXNDC12	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_UP	0.0232803920294483	0.266305609293294	0.352487857583619	0.65775278164905	1.61829657502045	188	MICB|TAP2|TAP1|IL1RN|HLA-A|BTN3A1|STAT1|TRIM38|PTTG1|SDF2L1|IRF7|RGL1|TRAFD1|IFIH1|SHFL|UBE2S|IFI30|SP110|BST2|SP140	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_14DY_UP	0.267502612330199	0.698109484153609	0.0778840111977068	0.575504499958563	1.4824030197526	51	TRIM26|PTTG1|SDF2L1|UBE2S|CDK12|SP140|CD19|RTCB	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_28DY_UP	0.266816143497758	0.697510103526546	0.0817515582532145	0.561853326736908	1.46049117218798	27	IL1RN|AP5B1|OASL	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_DN	0.362725450901804	0.799380200122708	0.060640400949416	0.478524470168942	1.22952853449799	97	RPS18|H1-2|H4C3|ICAM3|GLS|BANK1|FCRLA|NIBAN1|C12orf57|RPS25|TXNDC12|RPS20|CPD|TPT1|GNG7|RPS5|SORL1|NFXL1|FAU	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_UP	0.0118819095046591	0.196051506826876	0.380730400722792	0.65579617043815	1.60543181945428	211	MICB|TAP2|TAP1|TRIM26|IL1RN|HLA-A|BTN3A1|STAT1|TRIM38|IRF7|RGL1|TRAFD1|RNH1|IFIH1|SHFL	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_60DY_DN	0.4	0.834140336479278	0.0593487680335629	0.415757239667995	1.09942186501101	32	HBQ1|SERF2|FBXO7|FKBP8|TSPAN5|PRDX2|PHOSPHO1|ADIPOR1|MARCHF2|CDC14B|GUK1|ST6GALNAC4|MYL4|PRDX5|DPM2|TGM2|PDZK1IP1|PLEK2	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_60DY_UP	0.0305263157894737	0.278019241652518	0.266350657088526	0.749300431979088	1.92411100444266	48	MICB|TAP1	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN	0.627372627372627	0.930033444816054	0.0351652290409302	0.363633206846674	0.904985589328407	171	RPS18|H1-2|H4C3|ICAM3|GLS|BANK1|FCRLA|AHSP|NIBAN1|C12orf57|SERF2|RPS25|TXNDC12|FBXO7|RPS20|RPL23|CPD|RPS15A|TPT1|GNG7|RPS5|SORL1|NFXL1|TSPAN5|FAU|UBE2H|ADGRE3|BTF3|PRDX2|PHOSPHO1|RPL3|MYADM|RUBCNL|DCAF12|GLRX5|RPL10A|RPS10|ABTB1|STAT5B|USP10|RPL30|TOPORS|FBL|HINT1|ELAPOR1	ImmuneSigDB
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_UP	0.0539460539460539	0.347910972276454	0.191892240384838	0.590578673087482	1.44031461714802	279	MICB|TAP2|TAP1|TRIM26|IL1RN|HLA-A|BTN3A1|STAT1|TRIM38|SDF2L1|IRF7|RGL1|TRAFD1|RNH1|IFIH1|SHFL|UBE2S|PATL1|IFI30|SP110|BST2|SP140	ImmuneSigDB
GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_DN	0.01083571809575	0.186037565414194	0.380730400722792	0.671772288095965	1.65845470255498	183	LTB|NOTCH4|C6orf136|STAT4|ZKSCAN3|HSD17B8|RPS18|TNIP1|PTPN22|DUSP12|GTF2I|TCF7|RPP14|RPL19|CD7|USP18|RASSF5|C12orf57|VKORC1	ImmuneSigDB
GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP	0.563436563436564	0.912487130460362	0.0401660980049421	0.390658258665683	0.966663561133407	181	TCF19|ITGAX|IRF8|FDFT1|CBX1|IFNG|KLRG1|H2AX|H2AZ1|LYN|SPDL1|KIF11|SQLE|IRF4|TYROBP|DUSP2|SYPL1|ECT2|HP|BUB1|GEM|XBP1	ImmuneSigDB
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN	0.35964035964036	0.798467587458413	0.0609039347452418	0.468935035857146	1.1603553787655	181	TCF19|ITGAX|H1-2|KIFC1|IRF8|PRDM1|MTMR9|TBL2|IFNG|IFI30|KLRG1|H2AX|H2AZ1|LYN|BCL2A1|KIF11|NAPSA|PRIM2|IRF4|ELL2|PCNA|SYPL1|ECT2|BUB1|CDCA5|VPS51|GEM|C6orf89|PLIN2|SKAP2|CDK1	ImmuneSigDB
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_UP	0.100899100899101	0.464464882943144	0.136490437780413	0.572608999444663	1.41111273596222	186	LTB|LTA|HSD17B8|DAXX|RGL2|WDR46|IRF7|ACAP1|SPRED2|GTF2I|TCF7|RPP14|IKBKE|C12orf57|PTPN6|VKORC1|RHOH|RPS25|UTP20|LEF1	ImmuneSigDB
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN	0.050949050949051	0.338461538461539	0.197822021315103	0.610745862780852	1.51561449002167	178	AIF1|NOTCH4|IER3|ITGAX|PTPN22|IRF8|PRDM1|CD44|FCGR2B|ATF6|CRYBG1|IFNG|KLRG1|VKORC1	ImmuneSigDB
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP	0.037962037962038	0.298180953513256	0.231126709673834	0.618935009990906	1.52279159400493	188	LTB|PBX2|TUBB|HLA-DOA|DAXX|RGL2|IRF7|SPRED2|MFHAS1|ILRUN|TALDO1|IKBKE|PHTF2|PPA2|TNNT1|RHOH|RPS25|UTP20|RNF19A|NFKBIZ|LEF1	ImmuneSigDB
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN	0.669330669330669	0.941094941094941	0.0320704174637537	0.354565023843151	0.871662118936673	190	LTB|PRSS36|TMEM116|UTS2R|C12orf57|ZHX3|HYOU1|IFTAP|SIGLEC1|AP5B1|LAYN|MSR1|TMEM160|FLT3|RBM39	ImmuneSigDB
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	0.77022977022977	0.968046753443892	0.024919740580511	0.297627875763017	0.735503423653647	182	PSMB9|TBL2|ARMC5|ITGAL|TMEM81|IPP|CARD6|MRPL16|HINFP|CEPT1|RBM27|HLTF|NFATC2IP|SLC25A35|INAFM1	ImmuneSigDB
GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_DN	0.0230029840730636	0.264482273889839	0.352487857583619	0.66570811779678	1.67257041387053	138	GPANK1|TNF|TRIM10|PPP1R11|RAVER1|ALDH2|NAA25|CFAP263|METTL27|CCNJL|ST8SIA6|ARHGAP31	ImmuneSigDB
GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_UP	0.183	0.59692297817715	0.0965629554309422	0.548473843814942	1.3773939665722	141	VARS1|GTF2H4|H1-6|LRRC56|COX6B2|LRRC18	ImmuneSigDB
GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_DN	0.884115884115884	0.995802356749102	0.0165175643261291	0.195926017816363	0.490322897923503	155	CMAHP|RAVER1|PPP6R1|ITPKC|RPP14|METTL27|CRYBG1|KAT5|HYOU1|OPRPN|TXNDC16|SPG21|RAB3IP|NR1H2|MLH3|CIBAR1|EXD2|ZFP30|ANXA1|NMB|MCM4|HABP4|KIFAP3|STAU2|KIF5B|DOCK9|SIDT1|CCR6|GRWD1|SKA2|ZDHHC8|NR1D2	ImmuneSigDB
GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_UP	0.357	0.796083369899078	0.0613026075396207	0.472485570890497	1.18710492740817	138	PSMB9|GABBR1|TSPAN33|PRDM1|NLRC5|ABHD16B|IFNA5|DOK2|RNF125|NPHS1|CHCHD2|CHRNA9|CD320|BUB1|CDCA5|ESAM|CCDC60|CTLA4|N4BP1|IL5RA|ARB2A|IFNGR1|ISG15|AHR	ImmuneSigDB
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN	0.0999000999000999	0.463645943097998	0.137250779610133	0.599638109445097	1.50822528190899	132	HSPA1A|LY6G6E|ITGAX|PRSS36|PRKCSH|CLDN4	ImmuneSigDB
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_UP	0.503496503496504	0.884774976061283	0.0453152441270267	0.414554578608027	1.03866676445837	153	ATF6B|BCL2L15|PPP6R1|CLEC16A|UBE3C|GGA3|FBXL20|RELT|WDR76|CSK|KCNF1	ImmuneSigDB
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN	0.125874125874126	0.519652565144036	0.120433371642259	0.570729038459594	1.43025078125909	149	EHMT2|VARS1|MIR219A1|IRF8	ImmuneSigDB
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_UP	0.736	0.956784788245462	0.0273777349570556	0.290974086358915	0.730729378436601	141	RNF39|NEMP2|LRRC18|IKZF1|MBOAT1|TBC1D1|LEF1|GPR132	ImmuneSigDB
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	0.851148851148851	0.990052291494269	0.0190794888813551	0.250370920802212	0.614833327303744	191	NCF2|PTPN22|IRF7|ERI1|CCDC136|KLRG1|TNKS|DNASE1L3|BBOX1|KIF11|UBLCP1|IDE|MAPK9|RASGRP1|GGPS1|ECT2|LIPK|HCK|BTBD10|ZC2HC1C|CSMD2|TRIM21|CNOT6|RIGI|CELF2|POU2F1|STARD4|TUT1	ImmuneSigDB
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	0.388611388611389	0.823227626895822	0.0572461135202885	0.4614211038771	1.13875215382714	184	LSM2|PRR3|WDR46|HSPBP1|BUD23|SLC25A19|MRPS7|TMEM69|EMG1|RABL3|FAM216A|LAYN|RPS19BP1|HVCN1	ImmuneSigDB
